"escuela","n_est","cuant","recursos","eta","a1","a2","a3","a4","a5","a6","a7","a8","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10"
"E164",43,0.7743182008249,-0.424123583125695,0.241701345627618,0.511627906976744,0.325581395348837,0.813953488372093,0.255813953488372,0.186046511627907,0.325581395348837,0.27906976744186,0.232558139534884,0.813953488372093,0.720930232558139,0.27906976744186,0.0232558139534884,0.116279069767442,0.186046511627907,0.232558139534884,0.883720930232558,0.325581395348837,0.0697674418604651
"E165",178,-0.401890241517252,-0.159149418177784,-0.744190620421595,0.893258426966292,0.207865168539326,0.651685393258427,0.337078651685393,0.0393258426966292,0.0224719101123595,0.292134831460674,0.0168539325842697,0.898876404494382,0.814606741573034,0.0898876404494382,0.0842696629213483,0.471910112359551,0,0.00561797752808989,0.865168539325843,0.230337078651685,0.404494382022472
"E166",177,-0.215137830535894,0.658170841972663,0.281755737694823,0.92090395480226,0.282485875706215,0.813559322033898,0.31638418079096,0.0395480225988701,0.711864406779661,0.367231638418079,0.271186440677966,0.949152542372881,0.819209039548023,0.124293785310734,0.570621468926554,0.632768361581921,0.0395480225988701,0.0338983050847458,0.757062146892655,0.169491525423729,0.0903954802259887
"E167",129,0.605256130514011,-0.303464556482093,2.29335267242732,0.961240310077519,0.790697674418605,0.89922480620155,0.883720930232558,0.906976744186046,0.550387596899225,0.27906976744186,0.271317829457364,1,0.976744186046512,0.496124031007752,0.705426356589147,0.612403100775194,0.356589147286822,0.0697674418604651,0.961240310077519,0.410852713178295,0.263565891472868
"E168",183,-0.614567683647475,0.696562801882666,-0.371687974142835,0.781420765027322,0.349726775956284,0.420765027322404,0.39344262295082,0.0382513661202186,0.131147540983607,0.562841530054645,0.256830601092896,0.66120218579235,0.513661202185792,0.0710382513661202,0.590163934426229,0.316939890710383,0.0601092896174863,0.185792349726776,0.923497267759563,0.273224043715847,0.224043715846995
"E169",147,-0.724422931424412,0.112772261493095,-0.170008842999535,0.959183673469388,0.292517006802721,0.496598639455782,0.394557823129252,0.156462585034014,0.238095238095238,0.503401360544218,0.306122448979592,0.918367346938776,0.530612244897959,0.0884353741496599,0.517006802721088,0.319727891156463,0.585034013605442,0.0476190476190476,0.959183673469388,0.204081632653061,0.142857142857143
"E170",96,-0.256942637181777,0.180256561398902,-0.690807126716035,0.645833333333333,0.5,0.552083333333333,0.59375,0.229166666666667,0.104166666666667,0.09375,0.0520833333333333,0.916666666666667,0.927083333333333,0.270833333333333,0.270833333333333,0.0416666666666667,0.0625,0.09375,0.885416666666667,0.447916666666667,0.125
"E171",44,-0.392072736349559,2.1212044307174,1.41762314848783,1,0.590909090909091,0.659090909090909,0.840909090909091,0.636363636363636,0.25,0.613636363636364,0.204545454545455,0.954545454545455,0.568181818181818,0.113636363636364,0.795454545454545,0.5,0.113636363636364,0.113636363636364,0.931818181818182,0.863636363636364,0.25
"E172",36,-0.686701961744657,-0.67724515768195,-1.54507312288864,0.638888888888889,0,0.444444444444444,0.111111111111111,0.0555555555555556,0,0.0833333333333333,0.0833333333333333,0.777777777777778,0.694444444444444,0.25,0.0277777777777778,0.0277777777777778,0.166666666666667,0.111111111111111,0.944444444444444,0.277777777777778,0.138888888888889
"E173",89,0.875840340130818,0.975279636884236,0.273746361094323,0.966292134831461,0.235955056179775,0.325842696629214,0.382022471910112,0.134831460674157,0.247191011235955,0.213483146067416,0.247191011235955,0.752808988764045,0.853932584269663,0.191011235955056,0.528089887640449,0.393258426966292,0.134831460674157,0.0112359550561798,0.98876404494382,0.224719101123595,0.438202247191011
"E174",65,-0.481057986042492,1.09733861872641,0.366732926443413,0.969230769230769,0.2,0.584615384615385,0.0769230769230769,0.0615384615384615,0.0153846153846154,0.292307692307692,0.246153846153846,0.892307692307692,0.907692307692308,0.107692307692308,0.553846153846154,0.692307692307692,0.323076923076923,0.276923076923077,0.984615384615385,0.138461538461538,0.153846153846154
"E175",158,0.0683575908680962,1.66738580380783,1.27222716002338,0.816455696202532,0.177215189873418,0.746835443037975,0.607594936708861,0.246835443037975,0.367088607594937,0.651898734177215,0.10126582278481,0.968354430379747,0.949367088607595,0.80379746835443,0.240506329113924,0.658227848101266,0.183544303797468,0.411392405063291,0.924050632911392,0.221518987341772,0.582278481012658
"E176",83,0.137024892815848,0.324119853477316,0.371309324621258,0.975903614457831,0.698795180722892,0.518072289156627,0.602409638554217,0.204819277108434,0.313253012048193,0.373493975903614,0.265060240963855,0.879518072289157,0.566265060240964,0.253012048192771,0.614457831325301,0.108433734939759,0.0240963855421687,0.0240963855421687,0.397590361445783,0.734939759036145,0.216867469879518
"E177",30,-1.85876851887058,0.250784954668287,-0.110017135783617,0.933333333333333,0.366666666666667,0.533333333333333,0.133333333333333,0.366666666666667,0.1,0.133333333333333,0.666666666666667,0.8,0.866666666666667,0.466666666666667,0.3,0.433333333333333,0.0666666666666667,0.0666666666666667,0.9,0.5,0.433333333333333
"E178",123,0.34627657136052,0.153309143680586,-1.02672935045781,0.853658536585366,0.617886178861789,0.617886178861789,0.544715447154472,0.032520325203252,0.0487804878048781,0.365853658536585,0.024390243902439,0.650406504065041,0.268292682926829,0.170731707317073,0.626016260162602,0.560975609756098,0.0894308943089431,0.016260162601626,1,0.0731707317073171,0
"E179",95,1.50163381994693,0.715229305996022,0.315802913637317,0.894736842105263,0.526315789473684,0.663157894736842,0.589473684210526,0.115789473684211,0.252631578947368,0.221052631578947,0.0315789473684211,0.821052631578947,0.294736842105263,0.484210526315789,0.621052631578947,0.231578947368421,0.0315789473684211,0.0210526315789474,0.747368421052632,0.242105263157895,0.347368421052632
"E180",164,-0.0137381203294002,0.610541619161322,0.0988182558436043,0.932926829268293,0.134146341463415,0.463414634146341,0.798780487804878,0.317073170731707,0.0182926829268293,0.75,0.0792682926829268,0.963414634146341,0.652439024390244,0.713414634146341,0.0609756097560976,0.109756097560976,0.0365853658536585,0.182926829268293,0.98780487804878,0.128048780487805,0.134146341463415
"E181",105,-0.77524519751103,-0.281816891217829,0.5162471916918,0.723809523809524,0.619047619047619,0.761904761904762,0.895238095238095,0.304761904761905,0.79047619047619,0.704761904761905,0.161904761904762,0.742857142857143,0.952380952380952,0.523809523809524,0.323809523809524,0.2,0.019047619047619,0.0666666666666667,0.961904761904762,0.161904761904762,0.466666666666667
"E182",111,1.3111581356762,0.885998134265093,0.777222285641859,0.873873873873874,0.0630630630630631,0.81981981981982,0.945945945945946,0.189189189189189,0.342342342342342,0.441441441441441,0.0810810810810811,0.990990990990991,0.90990990990991,0.756756756756757,0.684684684684685,0.837837837837838,0.135135135135135,0.0540540540540541,0.945945945945946,0.288288288288288,0.0990990990990991
"E183",197,0.260524556554842,0.594126927122837,0.0680395600901922,0.959390862944162,0.157360406091371,0.532994923857868,0.725888324873096,0.218274111675127,0.0558375634517767,0.208121827411168,0.152284263959391,0.954314720812183,0.847715736040609,0.116751269035533,0.203045685279188,0.385786802030457,0.106598984771574,0.0812182741116751,0.923857868020305,0.157360406091371,0.482233502538071
"E184",161,1.01401700762575,0.700118281593645,0.683642619229919,0.956521739130435,0.273291925465839,0.372670807453416,0.552795031055901,0.15527950310559,0.708074534161491,0.540372670807453,0.105590062111801,0.981366459627329,0.919254658385093,0.751552795031056,0.335403726708075,0.546583850931677,0.124223602484472,0.136645962732919,0.956521739130435,0.130434782608696,0.0124223602484472
"E185",48,0.215594208474653,2.81491279503349,-0.011129301962941,0.833333333333333,0.229166666666667,0.541666666666667,0.645833333333333,0.145833333333333,0.145833333333333,0.166666666666667,0.0208333333333333,0.895833333333333,0.479166666666667,0.4375,0.5,0.3125,0,0,0.958333333333333,0.0208333333333333,0.0208333333333333
"E186",189,0.613404626091988,0.277078099153463,-0.901631080502061,0.682539682539683,0.100529100529101,0.507936507936508,0.396825396825397,0.238095238095238,0.0317460317460317,0.0793650793650794,0.00529100529100529,0.365079365079365,0.275132275132275,0.185185185185185,0.0476190476190476,0.216931216931217,0.0423280423280423,0.44973544973545,0.994708994708995,0.100529100529101,0.227513227513228
"E187",89,1.44598848106203,-0.513741244477688,0.795884361367554,0.932584269662921,0.280898876404494,0.640449438202247,0.438202247191011,0.460674157303371,0.191011235955056,0.808988764044944,0.269662921348315,0.775280898876405,0.460674157303371,0.932584269662921,0.741573033707865,0.539325842696629,0.191011235955056,0.50561797752809,0.910112359550562,0.426966292134831,0.235955056179775
"E188",35,0.658085900745181,0.422214152789072,-0.396088028862814,0.828571428571429,0.485714285714286,0.685714285714286,0.371428571428571,0.0857142857142857,0,0.0857142857142857,0.171428571428571,0.828571428571429,0.8,0.514285714285714,0.114285714285714,0.142857142857143,0.142857142857143,0.0285714285714286,0.942857142857143,0.228571428571429,0.114285714285714
"E189",131,0.375234496491491,-0.265564340886777,0.320890796570895,0.885496183206107,0.320610687022901,0.49618320610687,0.351145038167939,0.320610687022901,0.236641221374046,0.33587786259542,0.137404580152672,0.969465648854962,0.694656488549618,0.267175572519084,0.351145038167939,0.175572519083969,0.00763358778625954,0.625954198473282,0.977099236641221,0.885496183206107,0.778625954198473
"E190",157,-0.674688275938179,-0.770354222150151,-1.60488027676431,0.942675159235669,0.305732484076433,0.471337579617834,0.089171974522293,0.0573248407643312,0.0573248407643312,0.0191082802547771,0.0445859872611465,0.802547770700637,0.78343949044586,0.0318471337579618,0.133757961783439,0.0318471337579618,0.114649681528662,0,0.929936305732484,0.152866242038217,0.0254777070063694
"E191",32,0.580480573296274,-0.376500645612233,-0.515879957351355,0.84375,0.1875,0.28125,0.25,0.03125,0.5,0.1875,0.03125,0.8125,0.5,0.5625,0.21875,0.28125,0,0.15625,1,0.15625,0.25
"E192",196,-0.414229332226612,0.110222930784873,-0.0805646680605958,0.903061224489796,0.260204081632653,0.637755102040816,0.75,0.0612244897959184,0.137755102040816,0.270408163265306,0.107142857142857,0.897959183673469,0.862244897959184,0.25,0.0816326530612245,0.698979591836735,0.372448979591837,0.0816326530612245,0.969387755102041,0.760204081632653,0.306122448979592
"E193",134,2.18050398539242,0.972561427059444,0.178178106127084,0.828358208955224,0.291044776119403,0.604477611940298,0.141791044776119,0.261194029850746,0.164179104477612,0.305970149253731,0.208955223880597,0.932835820895522,0.917910447761194,0.164179104477612,0.611940298507463,0.082089552238806,0.104477611940299,0.0149253731343284,0.962686567164179,0.126865671641791,0.0447761194029851
"E194",74,0.342857643650257,0.356994016994474,0.103127443633138,0.716216216216216,0.22972972972973,0.608108108108108,0.459459459459459,0.0135135135135135,0.256756756756757,0.486486486486487,0.283783783783784,1,0.932432432432432,0.135135135135135,0.364864864864865,0.675675675675676,0.027027027027027,0.121621621621622,0.810810810810811,0.472972972972973,0.540540540540541
"E195",161,-0.798024661907156,-0.824167316178698,-0.367059396877136,0.602484472049689,0.260869565217391,0.422360248447205,0.409937888198758,0.354037267080745,0.105590062111801,0.062111801242236,0.0434782608695652,0.925465838509317,0.826086956521739,0.204968944099379,0.335403726708075,0.136645962732919,0.0248447204968944,0.031055900621118,0.906832298136646,0.198757763975155,0.173913043478261
"E196",104,1.64103616625365,-0.155630678991287,1.99993534205211,0.980769230769231,0.721153846153846,0.980769230769231,0.721153846153846,0.144230769230769,0.663461538461538,0.769230769230769,0.605769230769231,0.980769230769231,0.807692307692308,0.903846153846154,0.298076923076923,0.865384615384615,0.211538461538462,0.153846153846154,0.942307692307692,0.894230769230769,0.394230769230769
"E197",146,-0.460005111651252,-1.52971660161298,-1.21583080504671,0.678082191780822,0.0821917808219178,0.554794520547945,0.73972602739726,0.253424657534247,0.0753424657534247,0.226027397260274,0.136986301369863,0.945205479452055,0.226027397260274,0.321917808219178,0.0753424657534247,0.561643835616438,0.23972602739726,0.123287671232877,0.801369863013699,0.458904109589041,0.445205479452055
"E198",122,-1.58647098860618,-0.202227510837209,-0.306500931988209,0.852459016393443,0.229508196721311,0.131147540983607,0.418032786885246,0.254098360655738,0.245901639344262,0.39344262295082,0.0983606557377049,0.737704918032787,0.885245901639344,0.0983606557377049,0.409836065573771,0.147540983606557,0,0.131147540983607,0.967213114754098,0.0245901639344262,0.0573770491803279
"E199",78,-1.04491567407179,-1.31151722791159,-0.201409469950135,0.923076923076923,0.423076923076923,0.628205128205128,0.461538461538462,0.153846153846154,0.115384615384615,0.474358974358974,0.269230769230769,1,0.730769230769231,0.91025641025641,0.320512820512821,0.576923076923077,0.282051282051282,0.384615384615385,0.974358974358974,0.397435897435897,0.256410256410256
"E200",165,0.0416536658857592,-1.39007893871245,1.61958379430696,0.975757575757576,0.636363636363636,0.909090909090909,0.787878787878788,0.139393939393939,0.175757575757576,0.290909090909091,0.266666666666667,0.975757575757576,0.806060606060606,0.345454545454545,0.345454545454545,0.393939393939394,0.509090909090909,0.0727272727272727,0.927272727272727,0.648484848484848,0.581818181818182
"E201",34,-0.43202637747734,0.962138141645872,1.6491848725868,0.970588235294118,0.676470588235294,0.882352941176471,0.117647058823529,0.0882352941176471,0.647058823529412,0.235294117647059,0.382352941176471,0.941176470588235,0.911764705882353,0.0882352941176471,0.558823529411765,0.852941176470588,0.323529411764706,0.235294117647059,0.970588235294118,0.764705882352941,0.794117647058823
"E202",52,0.458591147686799,-0.17813477901026,0.909745446616551,0.961538461538462,0.711538461538462,0.769230769230769,0.884615384615385,0.288461538461538,0.192307692307692,0.403846153846154,0.230769230769231,0.942307692307692,0.807692307692308,0.538461538461538,0.711538461538462,0.384615384615385,0.153846153846154,0.0576923076923077,0.980769230769231,0.115384615384615,0.0192307692307692
"E203",83,-0.229351986059321,0.00328960117506923,1.06141787013022,1,0.867469879518072,0.409638554216867,0.36144578313253,0.614457831325301,0.156626506024096,0.349397590361446,0.518072289156627,1,0.614457831325301,0.180722891566265,0.506024096385542,0.409638554216867,0.301204819277108,0.349397590361446,0.987951807228916,0.144578313253012,0.0602409638554217
"E204",162,-1.85696220984083,0.511615165517015,-0.891800508495937,0.734567901234568,0.0740740740740741,0.0185185185185185,0.259259259259259,0.0925925925925926,0.179012345679012,0.271604938271605,0.0740740740740741,0.882716049382716,0.765432098765432,0.623456790123457,0.166666666666667,0.172839506172839,0.0308641975308642,0.0246913580246914,0.919753086419753,0.561728395061728,0.203703703703704
"E205",36,-0.289674172981153,-0.456060688239042,0.667191358093075,0.916666666666667,0.222222222222222,0.694444444444444,0.5,0.0833333333333333,0.361111111111111,0.638888888888889,0.194444444444444,0.777777777777778,0.472222222222222,0.166666666666667,0.416666666666667,0.5,0,0.222222222222222,0.916666666666667,0.416666666666667,0.416666666666667
"E206",126,1.76714123786919,-0.21090411916793,0.106689021147433,0.904761904761905,0.317460317460317,0.69047619047619,0.452380952380952,0.142857142857143,0.142857142857143,0.293650793650794,0.0396825396825397,0.96031746031746,0.5,0.182539682539683,0.0873015873015873,0.158730158730159,0.00793650793650794,0.0555555555555556,0.976190476190476,0.301587301587302,0.285714285714286
"E207",174,-0.442682897300816,-0.572554868573356,0.218937660107666,0.775862068965517,0.597701149425287,0.551724137931034,0.166666666666667,0.0229885057471264,0.0747126436781609,0.0862068965517241,0.114942528735632,0.982758620689655,0.632183908045977,0.149425287356322,0.281609195402299,0.304597701149425,0.028735632183908,0.655172413793103,0.994252873563218,0.511494252873563,0.344827586206897
"E208",50,-0.588864402001567,-0.353336222838735,-0.240214425975428,0.98,0.22,0.12,0.26,0.12,0.22,0.48,0.12,0.94,1,0.26,0.2,0.7,0.04,0.22,0.96,0.12,0.02
"E209",66,-0.120588258352901,-1.0496560241288,-0.803599450616317,0.787878787878788,0.257575757575758,0.424242424242424,0.560606060606061,0.106060606060606,0.212121212121212,0.121212121212121,0.0454545454545455,1,0.742424242424242,0.393939393939394,0.0151515151515152,0.136363636363636,0.151515151515152,0.181818181818182,1,0.515151515151515,0.287878787878788
"E210",176,1.65306128186181,0.7883855209797,1.25111991072396,0.948863636363636,0.340909090909091,0.505681818181818,0.715909090909091,0.0511363636363636,0.75,0.272727272727273,0.125,1,0.954545454545455,0.306818181818182,0.420454545454545,0.647727272727273,0.00568181818181818,0.0681818181818182,0.960227272727273,0.25,0.323863636363636
"E211",150,-0.871354568629743,0.619231580144126,0.578588362985555,0.873333333333333,0.326666666666667,0.386666666666667,0.566666666666667,0.26,0.14,0.446666666666667,0.6,0.626666666666667,0.82,0.0666666666666667,0.313333333333333,0.893333333333333,0.0133333333333333,0.273333333333333,0.986666666666667,0.246666666666667,0.0733333333333333
"E212",132,0.780668270857782,-0.785768492164587,0.624074776150501,0.856060606060606,0.598484848484849,0.795454545454545,0.666666666666667,0.0984848484848485,0.212121212121212,0.242424242424242,0.151515151515152,0.984848484848485,0.689393939393939,0.53030303030303,0.181818181818182,0.21969696969697,0.0303030303030303,0.0833333333333333,0.916666666666667,0.568181818181818,0.0984848484848485
"E213",67,-0.613877869318662,1.78160405193807,-0.671129066263535,0.985074626865672,0.0149253731343284,0.507462686567164,0.238805970149254,0.0447761194029851,0.164179104477612,0.0447761194029851,0.0597014925373134,0.626865671641791,0.298507462686567,0.552238805970149,0.223880597014925,0.104477611940299,0.0447761194029851,0,0.985074626865672,0.149253731343284,0.134328358208955
"E214",194,-0.327591311306049,-0.249928557425748,-1.58800342087061,0.835051546391753,0.164948453608247,0.345360824742268,0.0876288659793814,0.0360824742268041,0.15979381443299,0.0463917525773196,0,0.479381443298969,0.252577319587629,0.0463917525773196,0.304123711340206,0.268041237113402,0.0257731958762887,0.118556701030928,0.752577319587629,0.190721649484536,0.448453608247423
"E215",76,-0.355216015901553,-0.301097396588297,-0.41724855393732,0.881578947368421,0.328947368421053,0.434210526315789,0.0789473684210526,0.0657894736842105,0.105263157894737,0.0526315789473684,0.0131578947368421,0.407894736842105,0.776315789473684,0.157894736842105,0.434210526315789,0.328947368421053,0.0263157894736842,0.0526315789473684,0.960526315789474,0.447368421052632,0.460526315789474
"E216",156,0.78093407436684,-1.49933210991998,-1.19378616809631,0.91025641025641,0.608974358974359,0.173076923076923,0.480769230769231,0.0384615384615385,0.243589743589744,0.141025641025641,0.0961538461538462,0.358974358974359,0.448717948717949,0.173076923076923,0.211538461538462,0.121794871794872,0.0128205128205128,0.147435897435897,0.923076923076923,0.173076923076923,0.301282051282051
"E217",109,0.608670171785426,0.0342053478098827,0.262532234031451,0.954128440366973,0.357798165137615,0.788990825688073,0.376146788990826,0.055045871559633,0.137614678899083,0.220183486238532,0.0458715596330275,0.853211009174312,0.697247706422018,0.275229357798165,0.422018348623853,0.293577981651376,0.00917431192660551,0.174311926605505,0.862385321100917,0.724770642201835,0.357798165137615
"E218",117,1.07617901747348,-0.911047222176761,0.141161116670227,0.94017094017094,0.376068376068376,0.418803418803419,0.452991452991453,0.333333333333333,0.572649572649573,0.170940170940171,0.094017094017094,0.709401709401709,0.914529914529915,0.683760683760684,0.658119658119658,0.623931623931624,0.0598290598290598,0.102564102564103,0.863247863247863,0.0598290598290598,0.0427350427350427
"E219",151,1.06555765231322,0.351385587315867,0.0979654837550202,0.880794701986755,0.291390728476821,0.562913907284768,0.218543046357616,0.165562913907285,0.158940397350993,0.271523178807947,0.0728476821192053,0.980132450331126,0.907284768211921,0.311258278145695,0.139072847682119,0.172185430463576,0.165562913907285,0.112582781456954,0.980132450331126,0.47682119205298,0.370860927152318
"E220",137,2.16164641282926,0.195414362215204,-0.532030120942896,0.970802919708029,0.715328467153285,0.656934306569343,0.102189781021898,0.0875912408759124,0.0510948905109489,0.277372262773723,0.072992700729927,0.868613138686131,0.226277372262774,0.072992700729927,0.291970802919708,0.481751824817518,0.0437956204379562,0.0583941605839416,0.627737226277372,0.175182481751825,0.0510948905109489
"E221",132,0.0704564820522911,0.859629926713806,-0.106476272701897,0.681818181818182,0.46969696969697,0.492424242424242,0.522727272727273,0.0303030303030303,0.265151515151515,0.121212121212121,0.212121212121212,0.772727272727273,0.310606060606061,0.28030303030303,0.318181818181818,0.204545454545455,0.0984848484848485,0.212121212121212,0.962121212121212,0.325757575757576,0.378787878787879
"E222",94,-2.53522521959317,-0.674155138589608,-1.58967404323294,0.840425531914894,0.212765957446809,0.25531914893617,0.180851063829787,0.0319148936170213,0.0638297872340425,0.382978723404255,0.148936170212766,0.882978723404255,0.468085106382979,0.276595744680851,0.170212765957447,0.0212765957446809,0.0106382978723404,0.0531914893617021,0.968085106382979,0.0851063829787234,0.180851063829787
"E223",54,-0.541334144723391,-1.66258565149713,-2.15375648464162,0.62962962962963,0.222222222222222,0.12962962962963,0.0185185185185185,0.037037037037037,0.0185185185185185,0.296296296296296,0.0185185185185185,0.87037037037037,0.537037037037037,0.222222222222222,0.111111111111111,0.037037037037037,0,0,0.833333333333333,0.62962962962963,0.481481481481481
"E224",151,-0.775939573541146,0.390045780841936,0.323383173526956,0.927152317880795,0.119205298013245,0.622516556291391,0.854304635761589,0.291390728476821,0.350993377483444,0.158940397350993,0.132450331125828,0.701986754966887,0.788079470198676,0.198675496688742,0.0860927152317881,0.317880794701987,0.0132450331125828,0.178807947019868,0.920529801324503,0.364238410596026,0.516556291390728
"E225",30,-0.295955418239763,0.441365682409681,-0.130133732314343,0.966666666666667,0.133333333333333,0.166666666666667,0.433333333333333,0.0666666666666667,0.2,0.266666666666667,0.1,0.7,0.766666666666667,0.3,0.566666666666667,0.366666666666667,0,0.0666666666666667,1,0.7,0.433333333333333
"E226",126,1.15137290542338,1.28396592434211,0.893842530671599,0.968253968253968,0.333333333333333,0.96031746031746,0.5,0.285714285714286,0.214285714285714,0.182539682539683,0.642857142857143,0.920634920634921,0.896825396825397,0.738095238095238,0.26984126984127,0.706349206349206,0.301587301587302,0.0158730158730159,0.992063492063492,0.261904761904762,0.634920634920635
"E227",31,-0.568887867531516,-0.163185801701405,0.241144375766587,0.967741935483871,0.516129032258065,0.67741935483871,0.483870967741935,0.193548387096774,0.032258064516129,0.387096774193548,0,1,0.935483870967742,0.612903225806452,0.32258064516129,0.32258064516129,0.032258064516129,0.32258064516129,0.806451612903226,0.129032258064516,0.258064516129032
"E228",91,-0.805786340025032,0.499569043121688,0.832863307202591,0.835164835164835,0.417582417582418,0.857142857142857,0.593406593406593,0.494505494505495,0.175824175824176,0.417582417582418,0.153846153846154,0.769230769230769,0.89010989010989,0.582417582417582,0.10989010989011,0.527472527472527,0.10989010989011,0.10989010989011,0.879120879120879,0.0989010989010989,0.252747252747253
"E229",105,0.492593861841638,0.460144067064487,-0.798150775930002,0.866666666666667,0.0571428571428571,0.523809523809524,0.171428571428571,0.0857142857142857,0.0952380952380952,0.180952380952381,0.019047619047619,0.990476190476191,0.523809523809524,0.0476190476190476,0.0571428571428571,0.0476190476190476,0.295238095238095,0.647619047619048,0.771428571428571,0.0761904761904762,0.019047619047619
"E230",140,0.700758337332243,-0.476282040022087,2.15338603964923,1,0.835714285714286,0.721428571428571,0.942857142857143,0.478571428571429,0.585714285714286,0.628571428571429,0.65,0.857142857142857,0.885714285714286,0.428571428571429,0.685714285714286,0.528571428571429,0.242857142857143,0.414285714285714,0.957142857142857,0.228571428571429,0.364285714285714
"E231",155,-0.243125291550084,-1.55664239038557,-1.14781570316407,0.548387096774194,0.0838709677419355,0.748387096774194,0.154838709677419,0.0129032258064516,0.0709677419354839,0.180645161290323,0.0451612903225806,0.858064516129032,0.774193548387097,0.0709677419354839,0.0645161290322581,0.0774193548387097,0.0193548387096774,0.0387096774193548,0.967741935483871,0.458064516129032,0.509677419354839
"E232",59,0.412481176922476,-0.689022539113182,0.0358570229237524,0.932203389830508,0.355932203389831,0.423728813559322,0.830508474576271,0.0847457627118644,0.169491525423729,0.0508474576271186,0.0508474576271186,0.949152542372881,0.593220338983051,0.135593220338983,0.0508474576271186,0.11864406779661,0.0169491525423729,0.0677966101694915,0.677966101694915,0.322033898305085,0.338983050847458
"E233",75,0.498165309358799,0.148407389086632,0.716944494595704,0.933333333333333,0.453333333333333,0.706666666666667,0.666666666666667,0.213333333333333,0.226666666666667,0.573333333333333,0.253333333333333,0.866666666666667,0.88,0.506666666666667,0.866666666666667,0.253333333333333,0.0533333333333333,0.0533333333333333,0.986666666666667,0.426666666666667,0.106666666666667
"E234",57,0.367679114623033,0.135429490904212,-0.223855712695573,0.929824561403509,0.210526315789474,0.701754385964912,0.596491228070175,0.105263157894737,0.210526315789474,0.087719298245614,0.105263157894737,0.43859649122807,0.982456140350877,0.0350877192982456,0.157894736842105,0.491228070175439,0.0350877192982456,0.140350877192982,1,0.578947368421053,0.631578947368421
"E235",61,-0.5706028691897,-1.37234184047492,0.33348416307258,0.918032786885246,0.442622950819672,0.868852459016393,0.491803278688525,0.442622950819672,0.213114754098361,0.524590163934426,0.409836065573771,0.786885245901639,0.901639344262295,0.754098360655738,0.114754098360656,0.0491803278688525,0.0327868852459016,0.360655737704918,0.967213114754098,0.0819672131147541,0.524590163934426
"E236",78,0.738816517714368,-0.0931036773678838,-0.0116072191013487,0.948717948717949,0.58974358974359,0.705128205128205,0.474358974358974,0.0641025641025641,0.0384615384615385,0.397435897435897,0.102564102564103,0.987179487179487,0.897435897435897,0.371794871794872,0.346153846153846,0.0897435897435897,0.0256410256410256,0.435897435897436,0.948717948717949,0.384615384615385,0.166666666666667
"E237",31,-2.26829132566495,-1.11820793439463,-1.42347026244425,0.774193548387097,0.258064516129032,0.0645161290322581,0.0967741935483871,0,0.032258064516129,0.258064516129032,0,0.548387096774194,1,0.161290322580645,0.225806451612903,0.32258064516129,0,0.0967741935483871,1,0,0.032258064516129
"E238",90,0.614041040052466,0.744827357549737,2.55898407466834,0.988888888888889,0.733333333333333,0.855555555555556,0.722222222222222,0.322222222222222,0.6,0.677777777777778,0.422222222222222,0.988888888888889,0.766666666666667,0.788888888888889,0.0666666666666667,0.722222222222222,0.0111111111111111,0.5,0.944444444444444,0.444444444444444,0.422222222222222
"E239",73,0.40363580599992,0.0776825859578852,0.223477800680828,0.945205479452055,0.424657534246575,0.465753424657534,0.534246575342466,0.287671232876712,0.342465753424658,0.684931506849315,0.191780821917808,0.712328767123288,0.835616438356164,0.136986301369863,0.657534246575342,0.342465753424658,0.36986301369863,0.150684931506849,1,0.150684931506849,0.273972602739726
"E240",104,2.05157932669931,-0.499928792474106,1.05263813959999,0.990384615384615,0.519230769230769,0.778846153846154,0.615384615384615,0.528846153846154,0.384615384615385,0.509615384615385,0.298076923076923,0.884615384615385,0.740384615384615,0.432692307692308,0.807692307692308,0.625,0.144230769230769,0.0673076923076923,0.875,0.144230769230769,0.134615384615385
"E241",134,0.263244987215003,0.611743478942702,-1.56093802104465,0.380597014925373,0.23134328358209,0.373134328358209,0.567164179104478,0.0597014925373134,0.0447761194029851,0.0597014925373134,0.0447761194029851,0.880597014925373,0.208955223880597,0.276119402985075,0.425373134328358,0.604477611940298,0.00746268656716418,0.216417910447761,0.701492537313433,0.156716417910448,0.164179104477612
"E242",153,0.110421189446662,-0.869034775516044,-0.0899026531948825,0.941176470588235,0.326797385620915,0.169934640522876,0.627450980392157,0.0915032679738562,0.0392156862745098,0.686274509803922,0.111111111111111,0.96078431372549,0.712418300653595,0.751633986928105,0.718954248366013,0.137254901960784,0.111111111111111,0.0457516339869281,0.882352941176471,0.594771241830065,0.339869281045752
"E243",92,1.1957636212874,1.16615799034312,0.841472893685954,0.978260869565217,0.282608695652174,0.793478260869565,0.717391304347826,0.0543478260869565,0.217391304347826,0.880434782608696,0.380434782608696,0.956521739130435,0.902173913043478,0.0217391304347826,0.0978260869565217,0.391304347826087,0.0108695652173913,0.326086956521739,0.956521739130435,0.434782608695652,0.445652173913043
"E244",105,0.733309513633103,-0.769731638856476,-1.24675645710384,0.676190476190476,0.161904761904762,0.695238095238095,0.314285714285714,0.0571428571428571,0.0857142857142857,0.257142857142857,0.0571428571428571,0.638095238095238,0.238095238095238,0.0952380952380952,0.304761904761905,0.114285714285714,0.00952380952380952,0.561904761904762,0.971428571428571,0.352380952380952,0.133333333333333
